CODIGO,NOME,TITULO,GRAUDEPROTECAO,DESCRICAO,RENDIMENTO100,RENDIMENTO50,RENDIMENTO75,MOMENTOINERCIA,CONJUGADOROTORBLOQUEADO,CORRENTEROTORBLOQUEADO,CONJUGADOMAXIMO,NIVELRUIDO,CONJUGADONOMINAL,NUMERODEPOLOS,FATORPOTENCIA100,FATORPOTENCIA50,FATORPOTENCIA75,POTENCIALNOMINAL,TEMPOROTORBLOQUEADO,RPM,RPMASSINCRONO,FATORSERVICO,COD_CARCACA,COD_CLASSEMOTOR,COD_FABRICANTE,PESO,CORRENTE_VAZIO,TENSAO,CORRENTENOMINAL
2670,•W1100•,•W1100•,•IP55•,•W1100•,93.2,92.1,93,413,43467,442.2,43557,62,43514,,0.84,0.71,0.8,30,23,1200,1175,1.15,13,2,2,232,0,•220/380/440•,•73.7/42.52/36.85•
2671,•W1101•,•W1101•,•IP55•,•W1101•,92.5,91.5,92,413,43467,456.6,43498,62,182809,,0.82,0.7,0.78,30,27,1200,1175,1.15,13,2,2,232,0,•220/380/440•,•76.1/43.9/38.05•
2672,•W1102•,•W1102•,•IP55•,•W1102•,92.5,91.5,92,41258,43467,456.6,43498,62,43514,,0.82,0.7,0.78,30,20,1200,1175,1.15,13,2,2,237,0,•220/380/440•,•76.1/43.9/38.05•
2673,•W1103•,•W1103•,•IP55•,•W1103•,93,92.5,93,98842,2,438,43557,65,43514,,0.85,0.74,0.82,30,30,1200,1180,1.15,15,2,2,367,0,•220/380/440•,•73/42.12/36.5•
2674,•W1104•,•W1104•,•IP55•,•W1104•,93,92.2,92.4,36856,43467,,43587,62,182258,6,0.81,0.65,0.76,30,14,1200,1175,1.15,13,2,2,227,0,•220/380/440•,•76.60/44.35/38.30•
2675,•W1105•,•W1105•,•IP55•,•W1105•,93.6,93,93.6,133404,43526,,43679,60,43514,6,0.81,0.63,0.75,30,11,1200,1180,1.25,13,3,2,485,0,•220/380/440•,•76.4/44.2/38.2•
2676,•W1106•,•W1106•,•IP54•,•W1106•,89.4,87.6,89.2,854,43679,608,3,64,43548,,0.81,0.65,0.74,30,9,900,885,1,15,1,2,330,0,•220/380/440•,•80/46.16/40•
2677,•W1107•,•W1107•,•IP55•,•W1107•,89.4,87.6,89.2,847,43498,598.88,43557,60,43579,,0.82,0.65,0.74,30,16,900,880,1,15,1,2,341,0,•220/380/440•,•78.8/45.46/39.4•
2678,•W1108•,•W1108•,•IP55•,•W1108•,90.2,88.5,89.5,847,43498,616.8,43679,60,244091,,0.83,0.68,0.78,30,16,900,880,1,15,1,2,341,0,•220/380/440•,•77.1/44.48/38.55•
2679,•W1109•,•W1109•,•IP55•,•W1109•,91,89,90.4,84722,43498,611.2,43679,60,43579,,0.83,0.68,0.78,30,21,900,880,1,15,1,2,343,0,•220/380/440•,•76.4/44.08/38.2•
2680,•W1110•,•W1110•,•IP55•,•W1110•,91,89,90.4,84722,43498,611.2,43679,60,43579,,0.83,0.68,0.78,30,21,900,880,1,15,1,2,367,0,•220/380/440•,•76.4/44.08/38.2•
2681,•W1111•,•W1111•,•IP55•,•W1111•,89,83,88,1.14,43556,,43679,,243356,8,0.85,0.75,0.8,30,12,900,880,1,16,1,2,420,0,•220/380/440•,•130.00/75.26/65.00•
2682,•W1112•,•W1112•,•IP55•,•W1112•,88.4,85,87,8538,2,,43587,,241981,8,0.78,0.62,0.73,30,,900,885,1,15,1,2,,0,•220/380/440•,•84.00/48.63/42.00•
2683,•W1113•,•W1113•,•IP55•,•W1113•,91,89,90.4,84722,43498,,43679,,243356,8,0.83,0.68,0.78,30,21,900,880,1,15,1,2,,0,•220/380/440•,•76.40/44.23/38.20•
2684,•W1114•,•W1114•,•IP55•,•W1114•,91,90.2,91,84722,43498,,43679,60,243356,8,0.83,0.68,0.78,30,21,900,880,1.15,15,1,2,338.1,0,•220/380/440•,•76.40/44.23/38.20•
2685,•W1115•,•W1115•,•IP54•,•W1115•,93,91.8,92.8,854,43467,600,43679,64,24,,0.83,0.67,0.78,30,9,900,885,,15,2,2,330,0,•220/380/440•,•75/43.27/37.5•
2686,•W1116•,•W1116•,•IP55•,•W1116•,93,91.8,92.8,847,43498,583.44,3,60,43520,,0.83,0.67,0.78,30,11,900,885,1.15,15,2,2,330,0,•220/380/440•,•74.8/43.15/37.4•
2687,•W1117•,•W1117•,•IP55•,•W1117•,91,89.5,90.5,847,2,595.92,43648,60,242712,,0.83,0.63,0.75,30,16,900,885,1.15,15,2,2,341,0,•220/380/440•,•76.4/44.08/38.2•
2688,•W1118•,•W1118•,•IP55•,•W1118•,91.7,90.2,91,84722,2,592.02,43648,60,43520,,0.83,0.64,0.76,30,18,900,885,1.15,15,2,2,343,0,•220/380/440•,•75.9/43.79/37.95•
2689,•W1119•,•W1119•,•IP55•,•W1119•,91.7,91.7,91.9,61834,43709,,43587,60,241981,8,0.81,0.65,0.76,30,12,900,885,1.15,15,2,2,354,0,•220/380/440•,•77.80/45.04/38.90•
2690,•W1120•,•W1120•,•IP55•,•W1120•,92.4,92.4,92.8,450378,43678,,43587,84,43520,8,0.81,0.65,0.76,30,26,900,885,1.15,15,3,2,1605,0,•220/380/440•,•77.42/44.82/38.71•
2691,•W1121•,•W1121•,•IP54•,•W1121•,91,87,90,166,43558,756.6,3,82,43563,,0.88,0.82,0.85,40,8,3600,3560,1.15,27,1,2,192,0,•220/380/440•,•97/55.96/48.5•
2692,•W1122•,•W1122•,•IP55•,•W1122•,90.4,88.5,90,0.17,3,772.2,43710,79,8.21,,0.88,0.81,0.86,40,11,3600,3560,1.15,27,1,2,213,0,•220/380/440•,•99/57.12/49.5•
2693,•W1123•,•W1123•,•IP55•,•W1123•,90.4,88.5,90,0.17,43710,712.8,43710,79,-488115,,0.88,0.8,0.86,40,11,3600,3555,1.15,27,1,2,213,0,•220/380/440•,•99/57.12/49.5•
2694,•W1124•,•W1124•,•IP55•,•W1124•,90.4,88.5,90,17042,43710,712.8,43710,79,8.22,,0.88,0.8,0.86,40,15,3600,3555,1.15,27,1,2,213,0,•220/380/440•,•99/57.12/49.5•
2695,•W1125•,•W1125•,•IP55•,•W1125•,81,75,79,0.32,43499,,43498,,820301,2,0.91,0.87,0.91,40,43655,3600,3560,1.15,13,1,2,245,0,•220/380/440•,•105.00/60.79/52.50•
2696,•W1126•,•W1126•,•IP55•,•W1126•,89,85,87,1656,43710,,43587,,820301,2,0.9,0.86,0.88,40,8,3600,3560,1.15,27,1,2,192,0,•220/380/440•,•96.00/55.58/48.00•
2697,•W1127•,•W1127•,•IP55•,•W1127•,90.4,88.5,90,17042,43710,,43710,,8214,2,0.88,0.8,0.86,40,15,3600,3555,1.15,27,1,2,,0,•220/380/440•,•98.96/57.29/49.48•
2698,•W1128•,•W1128•,•IP55•,•W1128•,91.7,90.5,91.7,17043,43648,,43648,76,822612,2,0.88,0.8,0.86,40,15,3600,3550,1.15,27,1,2,200,0,•220/380/440•,•97.60/56.51/48.80•
2699,•W1129•,•W1129•,•IP54•,•W1129•,93.1,90.8,92.6,166,43618,750.5,43679,82,8,,0.89,0.8,0.85,40,14,3600,3560,,27,2,2,192,0,•220/380/440•,•95/54.81/47.5•
2700,•W1130•,•W1130•,•IP55•,•W1130•,93.1,91,92.2,0.17,43618,737.25,43679,79,8.21,,0.86,0.74,0.82,40,21,3600,3560,1.15,27,2,2,192,0,•220/380/440•,•98.3/56.71/49.15•
2701,•W1131•,•W1131•,•IP55•,•W1131•,93.1,91,92.2,188,43618,737.25,43679,79,-529752,,0.86,0.74,0.82,40,21,3600,3560,1.15,27,2,2,210,0,•220/380/440•,•98.3/56.71/49.15•
2702,•W1132•,•W1132•,•IP55•,•W1132•,93.1,91,92.2,18836,43618,737.25,43679,79,8.21,,0.86,0.74,0.82,40,26,3600,3560,1.15,27,2,2,231,0,•220/380/440•,•98.3/56.71/49.15•
2703,•W1133•,•W1133•,•IP55•,•W1133•,92.4,91.5,91.7,13621,43618,,43557,76,822612,2,0.86,0.74,0.83,40,18,3600,3550,1.15,27,2,2,204,0,•220/380/440•,•99.00/57.32/49.50•
2704,•W1134•,•W1134•,•IP55•,•W1134•,93.4,92.5,93.4,655,43679,,43648,48,8.21,2,0.86,0.74,0.83,40,35,3600,3560,1.25,27,3,2,23,0,•220/380/440•,•98.2/56.9/49.1•
2705,•W1135•,•W1135•,•IP55•,•W1135•,94.1,92.4,94.1,195,43558,729,43527,75,8.18,,0.86,0.74,0.83,40,27,3600,3570,1.25,27,4,2,248,0,•220/380/440•,•97.2/56.08/48.6•
2706,•W1136•,•W1136•,•IP54•,•W1136•,90.9,89,90.2,253,43526,760,43587,74,43481,,0.85,0.74,0.82,40,8,1800,1775,1.15,27,1,2,211,0,•220/380/440•,•100/57.7/50•
2707,•W1137•,•W1137•,•IP55•,•W1137•,91.5,89.5,90.5,276,43526,666.6,43587,71,43601,,0.85,0.72,0.82,40,14,1800,1770,1.15,27,1,2,209,0,•220/380/440•,•101/58.27/50.5•
2708,•W1138•,•W1138•,•IP55•,•W1138•,91.7,89.5,90.5,276,43526,666.6,43587,71,161808,,0.85,0.72,0.82,40,14,1800,1770,1.15,27,1,2,209,0,•220/380/440•,•101/58.27/50.5•
2709,•W1139•,•W1139•,•IP55•,•W1139•,91.8,89.5,90.5,27579,43526,666.6,43587,71,43601,,0.85,0.72,0.82,40,19,1800,1770,1.15,27,1,2,240,0,•220/380/440•,•101/58.27/50.5•
2710,•W1140•,•W1140•,•IP55•,•W1140•,91.8,89.5,90.5,27579,43526,666.6,43587,71,43601,,0.85,0.72,0.82,40,19,1800,1770,1.15,27,1,2,209,0,•220/380/440•,•101/58.27/50.5•
2711,•W1141•,•W1141•,•IP55•,•W1141•,86,83,84,405,43468,,43679,,1645,4,0.88,0.8,0.86,40,43652,1800,1775,1.15,13,1,2,240,0,•220/380/440•,•105.00/60.79/52.50•
2712,•W1142•,•W1142•,•IP55•,•W1142•,90.6,87,89,2532,43587,,43679,,1649,4,0.87,0.74,0.83,40,8,1800,1770,1.15,27,1,2,211,0,•220/380/440•,•98.00/56.74/49.00•
2713,•W1143•,•W1143•,•IP55•,•W1143•,91.7,89.5,90.5,27579,43526,,43587,,1649,4,0.85,0.72,0.82,40,19,1800,1770,1.15,27,1,2,,0,•220/380/440•,•101.00/58.47/50.50•
2714,•W1144•,•W1144•,•IP55•,•W1144•,91.8,91,91.6,27579,43526,,43587,69,1649,4,0.85,0.72,0.82,40,19,1800,1770,1.15,27,1,2,195,0,•220/380/440•,•101.00/58.47/50.50•
2715,•W1145•,•W1145•,•IP54•,•W1145•,93.3,91.5,93.3,253,43498,737.2,43710,74,16,,0.87,0.75,0.83,40,12,1800,1770,,27,2,2,211,0,•220/380/440•,•97/55.96/48.5•
2716,•W1146•,•W1146•,•IP55•,•W1146•,93,91.7,93,276,43467,637.44,43498,71,43601,,0.85,0.76,0.82,40,15,1800,1770,1.15,27,2,2,244,0,•220/380/440•,•99.6/57.46/49.8•
2717,•W1147•,•W1147•,•IP55•,•W1147•,93,91.7,93,276,43467,637.44,43498,71,161808,,0.85,0.74,0.82,40,15,1800,1770,1.15,27,2,2,244,0,•220/380/440•,•99.6/57.46/49.8•
2718,•W1148•,•W1148•,•IP55•,•W1148•,93.1,91.7,93,27579,43467,636.8,43498,71,43601,,0.85,0.74,0.82,40,20,1800,1770,1.15,27,2,2,227,0,•220/380/440•,•99.5/57.41/49.75•
2719,•W1149•,•W1149•,•IP55•,•W1149•,93.1,91.7,93,27579,43467,636.8,43498,71,43601,,0.85,0.74,0.82,40,20,1800,1770,1.15,27,2,2,217,0,•220/380/440•,•99.5/57.41/49.75•
2720,•W1150•,•W1150•,•IP55•,•W1150•,93.4,92.7,93.2,2406,43526,,43587,69,1649,4,0.85,0.72,0.81,40,18,1800,1770,1.15,27,2,2,210,0,•220/380/440•,•99.20/57.43/49.60•
2721,•W1151•,•W1151•,•IP55•,•W1151•,94.4,93.6,94.2,5631,43679,,43679,58,43601,4,0.84,0.7,0.79,40,13,1800,1778,1.25,27,3,2,71.8,0,•220/380/440•,•99.4/57.6/49.7•
2722,•W1152•,•W1152•,•IP55•,•W1152•,95,93.6,94.5,3721,43499,860.16,43588,65,43571,,0.81,0.64,0.75,40,22,1800,1780,1.25,27,4,2,242,0,•220/380/440•,•102.4/59.08/51.2•
2723,•W1153•,•W1153•,•IP54•,•W1153•,90.6,89,90.4,382,43587,764.4,43648,68,43548,,0.87,0.8,0.84,40,10,1200,1180,1,13,1,2,244,0,•220/380/440•,•98/56.54/49•
2724,•W1154•,•W1154•,•IP55•,•W1154•,90.6,89,90.4,448,43498,618,43526,62,43732,,0.84,0.74,0.81,40,18,1200,1175,1.15,13,1,2,236,0,•220/380/440•,•103/59.43/51.5•
2725,•W1155•,•W1155•,•IP55•,•W1155•,91.7,90,91,448,43498,612,43526,62,243745,,0.84,0.74,0.81,40,15,1200,1175,1.15,13,1,2,244,0,•220/380/440•,•102/58.85/51•
2726,•W1156•,•W1156•,•IP55•,•W1156•,91.8,90,91,44846,43498,612,43526,62,43732,,0.84,0.74,0.81,40,14,1200,1175,1.15,13,1,2,245,0,•220/380/440•,•102/58.85/51•
2727,•W1157•,•W1157•,•IP55•,•W1157•,91.7,89.5,90.8,98842,43587,710.64,43679,65,43701,,0.87,0.75,0.83,40,22,1200,1180,1,15,1,2,366,0,•220/380/440•,•98.7/56.94/49.35•
2728,•W1158•,•W1158•,•IP55•,•W1158•,90,88,89,1.19,43587,,43526,,2474,6,0.88,0.82,0.86,40,14,1200,1180,1,16,1,2,430,0,•220/380/440•,•150.00/86.84/75.00•
2729,•W1159•,•W1159•,•IP55•,•W1159•,90.9,85,88.4,3821,43498,,43679,,2474,6,0.85,0.75,0.83,40,10,1200,1180,1,13,1,2,244,0,•220/380/440•,•100.00/57.89/50.00•
2730,•W1160•,•W1160•,•IP55•,•W1160•,91.7,90,91,44846,43498,,43526,,248533,6,0.84,0.74,0.81,40,20,1200,1175,1.15,13,1,2,,0,•220/380/440•,•102.20/59.17/51.10•
2731,•W1161•,•W1161•,•IP55•,•W1161•,91.8,91,91.8,44846,43498,,43526,62,248533,6,0.84,0.74,0.81,40,14,1200,1175,1.15,13,1,2,214,0,•220/380/440•,•102.00/59.05/51.00•
2732,•W1162•,•W1162•,•IP54•,•W1162•,93.3,92.2,93.1,382,43526,737.2,43468,68,24,,0.87,0.74,0.83,40,10,1200,1180,,13,2,2,244,0,•220/380/440•,•97/55.96/48.5•
2733,•W1163•,•W1163•,•IP55•,•W1163•,93.3,92.2,93.1,448,43526,612,43557,62,43732,,0.83,0.68,0.78,40,18,1200,1175,1.15,13,2,2,244,0,•220/380/440•,•102/58.85/51•
2734,•W1164•,•W1164•,•IP55•,•W1164•,93,92,92.6,448,43498,618,43498,62,243745,,0.82,0.68,0.77,40,19,1200,1175,1.15,13,2,2,244,0,•220/380/440•,•103/59.43/51.5•
2735,•W1165•,•W1165•,•IP55•,•W1165•,93.4,92.4,93,44846,43498,618,43498,62,43732,,0.82,0.65,0.76,40,15,1200,1175,1.15,13,2,2,248,0,•220/380/440•,•103/59.43/51.5•
2736,•W1166•,•W1166•,•IP55•,•W1166•,93.4,90.5,92.2,98842,43587,714.24,43679,65,43701,,0.85,0.7,0.8,40,22,1200,1180,1.15,15,2,2,371,0,•220/380/440•,•99.2/57.23/49.6•
2737,•W1167•,•W1167•,•IP55•,•W1167•,93.4,92.5,93,43796,43526,,43648,62,2474,6,0.81,0.65,0.76,40,13,1200,1180,1.15,13,2,2,249,0,•220/380/440•,•104.00/60.21/52.00•
2738,•W1168•,•W1168•,•IP55•,•W1168•,94.1,93,93.6,3251,43587,,43679,79,43701,6,0.79,0.61,0.73,40,10,1200,1180,1.25,13,3,2,423,0,•220/380/440•,•106/61.6/53.2•
2739,•W1169•,•W1169•,•IP54•,•W1169•,90.9,89.4,90.2,967,43498,770,43679,64,32.4,,0.85,0.76,0.82,40,9,900,885,1,15,1,2,360,0,•220/380/440•,•100/57.7/50•
2740,•W1170•,•W1170•,•IP55•,•W1170•,90.9,89.4,90.2,988,43498,785.4,43587,60,33,,0.85,0.76,0.82,40,15,900,885,1,15,1,2,365,0,•220/380/440•,•102/58.85/51•
2741,•W1171•,•W1171•,•IP55•,•W1171•,90.2,88.8,89.6,988,43467,793.1,43648,60,325455,,0.85,0.72,0.81,40,15,900,880,1,15,1,2,365,0,•220/380/440•,•103/59.43/51.5•
2742,•W1172•,•W1172•,•IP55•,•W1172•,91.5,89.2,90.5,98842,43467,800.8,43648,60,33.2,,0.83,0.67,0.77,40,17,900,880,1,15,1,2,366,0,•220/380/440•,•104/60/52•
2743,•W1173•,•W1173•,•IP55•,•W1173•,92,90,91,43525,43709,,43710,,32997,8,0.85,0.78,0.83,40,11,900,885,1,16,1,2,640,0,•220/380/440•,•150.00/86.84/75.00•
2744,•W1174•,•W1174•,•IP55•,•W1174•,88.9,86,88,967,2,,43557,,32997,8,0.79,0.65,0.74,40,,900,885,1,15,1,2,,0,•220/380/440•,•110.00/63.68/55.00•
2745,•W1175•,•W1175•,•IP55•,•W1175•,91,89.2,90.5,98842,43467,,43648,,33184,8,0.83,0.67,0.77,40,17,900,880,1,15,1,2,,0,•220/380/440•,•104.20/60.33/52.10•
2746,•W1176•,•W1176•,•IP55•,•W1176•,91.5,90,91.5,98842,43467,,43648,60,33184,8,0.83,0.67,0.77,40,17,900,880,1.15,15,1,2,364.7,0,•220/380/440•,•104.00/60.21/52.00•
2747,•W1177•,•W1177•,•IP54•,•W1177•,93,92.1,93.2,967,43647,816,43557,64,32,,0.78,0.62,0.72,40,9,900,880,,15,2,2,360,0,•220/380/440•,•102/58.85/51•
2748,•W1178•,•W1178•,•IP55•,•W1178•,93.2,92.5,93,988,43498,811.2,3,60,33,,0.81,0.67,0.76,40,9,900,885,1.15,15,2,2,360,0,•220/380/440•,•104/60/52•
2749,•W1179•,•W1179•,•IP55•,•W1179•,91,89.5,90.5,988,43467,834.6,43679,60,325455,,0.81,0.63,0.75,40,11,900,880,1.15,15,2,2,365,0,•220/380/440•,•107/61.73/53.5•
2750,•W1180•,•W1180•,•IP55•,•W1180•,92.2,90.5,91.5,98842,43467,819,43679,60,33.2,,0.81,0.63,0.75,40,18,900,880,1.15,15,2,2,365,0,•220/380/440•,•105/60.58/52.5•
2751,•W1181•,•W1181•,•IP55•,•W1181•,92.2,92,92.2,7901,2,,43618,60,32997,8,0.81,0.65,0.76,40,11,900,885,1.15,15,2,2,372,0,•220/380/440•,•105.40/61.02/52.70•
2752,•W1182•,•W1182•,•IP55•,•W1182•,93.5,93,93.5,48396,43557,,43499,78,33,8,0.8,0.64,0.74,40,20,900,885,1.15,15,3,2,1624,0,•220/380/440•,•105/61/53•
2753,•W1183•,•W1183•,•IP54•,•W1183•,92.2,89,91.1,192,43710,896.8,43587,82,43475,,0.87,0.8,0.85,50,9,3600,3560,1.15,13,1,2,242,0,•220/380/440•,•118/68.08/59•
2754,•W1184•,•W1184•,•IP55•,•W1184•,92.2,90,91.5,206,3,968,43710,79,43475,,0.87,0.81,0.86,50,12,3600,3560,1.15,13,1,2,240,0,•220/380/440•,•121/69.81/60.5•
2755,•W1185•,•W1185•,•IP55•,•W1185•,92.2,90,91.5,206,3,900,43710,79,-488419,,0.88,0.81,0.86,50,17,3600,3560,1.15,13,1,2,240,0,•220/380/440•,•120/69.24/60•
2756,•W1186•,•W1186•,•IP55•,•W1186•,92.2,90,91.5,2063,3,900,43710,79,43475,,0.88,0.81,0.86,50,23,3600,3555,1.15,13,1,2,247,0,•220/380/440•,•120/69.24/60•
2757,•W1187•,•W1187•,•IP55•,•W1187•,91.5,87,90,30495,43618,992.2,43527,83,43475,,0.88,0.82,0.87,50,17,3600,3565,1,15,1,2,343,0,•220/380/440•,•121/69.81/60.5•
2758,•W1188•,•W1188•,•IP55•,•W1188•,83,77,80,333,43680,,43679,,1008,2,0.91,0.83,0.89,50,43592,3600,3570,1.15,13,1,2,270,0,•220/380/440•,•130.00/75.26/65.00•
2759,•W1189•,•W1189•,•IP55•,•W1189•,89,81.5,86,1916,43499,,43648,,1011,2,0.87,0.85,0.86,50,9,3600,3560,1.15,13,1,2,242,0,•220/380/440•,•124.00/71.79/62.00•
2760,•W1190•,•W1190•,•IP55•,•W1190•,92.2,90,91.5,2063,3,,43710,,10131,2,0.88,0.81,0.86,50,23,3600,3555,1.15,13,1,2,,0,•220/380/440•,•119.68/69.29/59.84•
2761,•W1191•,•W1191•,•IP55•,•W1191•,92.2,91,92.2,2063,3,,43710,76,1013,2,0.88,0.81,0.86,50,23,3600,3555,1.15,13,1,2,226,0,•220/380/440•,•120.00/69.47/60.00•
2762,•W1192•,•W1192•,•IP54•,•W1192•,93.2,90.4,92.1,192,43679,924.3,3,82,10,,0.89,0.76,0.84,50,13,3600,3560,,13,2,2,242,0,•220/380/440•,•117/67.5/58.5•
2763,•W1193•,•W1193•,•IP55•,•W1193•,93.5,91.5,92.8,206,43648,907.5,43710,79,43475,,0.86,0.76,0.83,50,16,3600,3560,1.15,13,2,2,242,0,•220/380/440•,•121/69.81/60.5•
2764,•W1194•,•W1194•,•IP55•,•W1194•,93.5,91.5,92.8,224,43648,907.5,43710,79,-488419,,0.86,0.76,0.83,50,16,3600,3560,1.15,13,2,2,242,0,•220/380/440•,•121/69.81/60.5•
2765,•W1195•,•W1195•,•IP55•,•W1195•,93.5,91.5,92.8,22424,43648,907.5,43710,79,43475,,0.86,0.76,0.83,50,30,3600,3560,1.15,13,2,2,261,0,•220/380/440•,•121/69.81/60.5•
2766,•W1196•,•W1196•,•IP55•,•W1196•,93.3,91.5,92.8,2063,43648,907.5,43710,79,43475,,0.86,0.74,0.82,50,17,3600,3560,1.15,27,2,2,240,0,•220/380/440•,•121/69.81/60.5•
2767,•W1197•,•W1197•,•IP55•,•W1197•,93,92,92.4,17878,43499,,43710,76,1011,2,0.86,0.75,0.83,50,14,3600,3560,1.15,13,2,2,236,0,•220/380/440•,•121.40/70.28/60.70•
2768,•W1198•,•W1198•,•IP55•,•W1198•,94,93,94,51,43499,,43710,60,43475,2,0.87,0.76,0.84,50,17,3600,3565,1.25,13,3,2,43657,0,•220/380/440•,•119/69/60•
2769,•W1199•,•W1199•,•IP55•,•W1199•,94.5,93,94.5,2289,43619,979.08,43499,75,43475,,0.86,0.74,0.83,50,25,3600,3570,1.25,13,4,2,275,0,•220/380/440•,•119.4/68.89/59.7•
2770,•W1200•,•W1200•,•IP54•,•W1200•,92.3,90,91.4,294,43557,934.8,43557,74,43516,,0.85,0.76,0.83,50,8,1800,1775,1.15,13,1,2,244,0,•220/380/440•,•123/70.97/61.5•
2771,•W1201•,•W1201•,•IP55•,•W1201•,91.5,90.2,91.5,331,43526,811.8,43526,71,43575,,0.86,0.76,0.83,50,12,1800,1770,1.15,13,1,2,232,0,•220/380/440•,•123/70.97/61.5•
2772,•W1202•,•W1202•,•IP55•,•W1202•,92.4,90.2,91.5,331,43526,805.2,43526,71,20226,,0.86,0.75,0.83,50,12,1800,1770,1.15,13,1,2,232,0,•220/380/440•,•122/70.39/61•
2773,•W1203•,•W1203•,•IP55•,•W1203•,92.5,90.2,91.5,33095,43526,805.2,43526,71,43575,,0.86,0.75,0.83,50,16,1800,1770,1.15,13,1,2,236,0,•220/380/440•,•122/70.39/61•
2774,•W1204•,•W1204•,•IP55•,•W1204•,92.4,89.5,91.5,5249,2,785.4,43557,75,43575,,0.88,0.77,0.84,50,18,1800,1770,1,15,1,2,339,0,•220/380/440•,•119/68.66/59.5•
2775,•W1205•,•W1205•,•IP55•,•W1205•,89,84,87,444,43649,,3,,203484,4,0.88,0.8,0.87,50,43653,1800,1770,1.15,13,1,2,260,0,•220/380/440•,•125.00/72.37/62.50•
2776,•W1206•,•W1206•,•IP55•,•W1206•,92.5,88,90.4,2936,43587,,43679,,203484,4,0.87,0.78,0.85,50,8,1800,1770,1.15,13,1,2,244,0,•220/380/440•,•120.00/69.47/60.00•
2777,•W1207•,•W1207•,•IP55•,•W1207•,92.4,90.2,91.5,33095,43526,,43526,,203484,4,0.86,0.75,0.83,50,16,1800,1770,1.15,13,1,2,,0,•220/380/440•,•122.20/70.75/61.10•
2778,•W1208•,•W1208•,•IP55•,•W1208•,92.5,92,92.3,33095,43526,,43526,69,203484,4,0.86,0.75,0.83,50,16,1800,1770,1.15,13,1,2,222,0,•220/380/440•,•122.00/70.63/61.00•
2779,•W1209•,•W1209•,•IP54•,•W1209•,93.5,91.5,92.9,294,43557,861.4,43710,74,20,,0.88,0.77,0.85,50,12,1800,1770,,13,2,2,244,0,•220/380/440•,•118/68.08/59•
2780,•W1210•,•W1210•,•IP55•,•W1210•,93.2,92.4,93,331,43498,738,43498,71,43575,,0.85,0.75,0.82,50,14,1800,1770,1.15,13,2,2,274,0,•220/380/440•,•123/70.97/61.5•
2781,•W1211•,•W1211•,•IP55•,•W1211•,93.2,92.4,93,359,43498,738,43498,71,20226,,0.85,0.75,0.82,50,14,1800,1770,1.15,13,2,2,274,0,•220/380/440•,•123/70.97/61.5•
2782,•W1212•,•W1212•,•IP55•,•W1212•,93.2,92.4,93,35853,43498,738,43498,71,43575,,0.85,0.75,0.82,50,19,1800,1770,1.15,13,2,2,258,0,•220/380/440•,•123/70.97/61.5•
2783,•W1213•,•W1213•,•IP55•,•W1213•,93,91.5,92.5,5249,43467,799.5,43618,75,43544,,0.85,0.73,0.82,50,17,1800,1775,1.15,15,2,2,326,0,•220/380/440•,•123/70.97/61.5•
2784,•W1214•,•W1214•,•IP55•,•W1214•,93.6,93,93.2,30743,43587,,43618,69,203484,4,0.85,0.72,0.8,50,14,1800,1770,1.15,13,2,2,241,0,•220/380/440•,•122.00/70.63/61.00•
2785,•W1215•,•W1215•,•IP55•,•W1215•,94.6,94,94.5,7549,43587,,43648,55,43544,4,0.84,0.7,0.8,50,19,1800,1775,1.25,13,3,2,90,0,•220/380/440•,•122/71/61•
2786,•W1216•,•W1216•,•IP55•,•W1216•,95.4,94.1,95,3963,43618,929.44,3,65,43516,,0.81,0.62,0.73,50,20,1800,1780,1.25,13,4,2,271,0,•220/380/440•,•125.6/72.47/62.8•
2787,•W1217•,•W1217•,•IP54•,•W1217•,91.2,87.8,90.5,964,43499,-307442,43527,70,43554,,0.84,0.74,0.81,50,12,1200,1180,1,15,1,2,370,0,•220/380/440•,•126/72.7/63•
2788,•W1218•,•W1218•,•IP55•,•W1218•,91.2,87.8,90,988,43499,-304398,43527,65,43615,,0.84,0.71,0.81,50,17,1200,1180,1,15,1,2,367,0,•220/380/440•,•127/73.27/63.5•
2789,•W1219•,•W1219•,•IP55•,•W1219•,91.7,88,90.8,1083,43499,-307442,43527,65,30339,,0.84,0.71,0.79,50,17,1200,1180,1,15,1,2,390,0,•220/380/440•,•126/72.7/63•
2790,•W1220•,•W1220•,•IP55•,•W1220•,92,90,91.3,108256,43499,-307442,43527,65,43615,,0.84,0.71,0.8,50,19,1200,1180,1,15,1,2,385,0,•220/380/440•,•126/72.7/63•
2791,•W1221•,•W1221•,•IP55•,•W1221•,92,90,91.3,108256,43499,-307442,43527,65,43615,,0.84,0.71,0.8,50,19,1200,1180,1,15,1,2,412,0,•220/380/440•,•126/72.7/63•
2792,•W1222•,•W1222•,•IP55•,•W1222•,90,89,90,43525,43648,,43648,,303938,6,0.88,0.83,0.86,50,14,1200,1185,1,16,1,2,450,0,•220/380/440•,•185.00/107.11/92.50•
2793,•W1223•,•W1223•,•IP55•,•W1223•,91.4,87,89.5,9635,3,,43710,,30522,6,0.8,0.72,0.78,50,12,1200,1180,1,15,1,2,370,0,•220/380/440•,•132.00/76.42/66.00•
